bestResult,current mAUC,current BCA,current ADAS13,Current VenICV,f_eval_count,data_path,seed,test_fold,batch_size,epochs,checkpoint,input_size,label,window,log_path,lr,l2,hidden_size
0.8976013089197987,0.9070358004739308,0.8614435744804982,5.455215982024391,0.0035234427961461303,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,4.869675e-04,2.371374e-06,964
0.8976013089197987,0.8712085884759742,0.7945775853863887,5.252551043697908,0.004424840147708563,2,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,2.738420e-03,2.371374e-07,484
0.8976013089197987,0.8964849939703049,0.7993668964814981,4.636943722099113,0.004101406518225052,3,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.539927e-05,1.333521e-06,844
0.8976013089197987,0.9100538960553869,0.8539667249245447,5.703322985906899,0.003981382738938439,4,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.154782e-03,1.333521e-07,604
0.8976013089197987,0.5796716681352303,0.5952915366124784,11.2764956806567,0.01243489398385451,5,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,6.493816e-03,4.216965e-07,364
0.8976013089197987,0.8966001822596579,0.8162430999401976,4.971177464577612,0.0038837727755782242,6,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,8.659643e-05,7.498942e-07,124
0.83311174018405,0.8981609081802013,0.8138356426361201,4.691932475019639,0.0026820117104571304,7,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,3.651741e-05,4.216965e-06,724
0.828402491075206,0.9027317256620948,0.8325988294396479,4.832577602706453,0.0027910674335696953,8,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,2.053525e-04,7.498942e-06,244
0.828402491075206,0.8882572093021097,0.789686976488098,4.599421617273388,0.004380382098959372,9,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.968605e-05,3.005183e-06,528
0.828402491075206,0.8887038104239717,0.7972958484549727,4.814678539926474,0.007642473056557251,10,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.318371e-05,6.651036e-06,427
0.828402491075206,0.8938618213808952,0.8096660125624143,4.71286524593575,0.004118696515506942,11,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.735220e-05,3.166001e-06,540
0.828402491075206,0.8929753471540721,0.8020793125803097,4.769214932312403,0.0035959608935126285,12,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,2.185722e-05,6.148704e-06,510
0.828402491075206,0.8965537821431007,0.8010531319316181,4.77648914065084,0.002820159130770898,13,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,7,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.267718e-04,2.481191e-06,184
