bestResult,current mAUC,current BCA,current ADAS13,Current VenICV,f_eval_count,data_path,seed,test_fold,batch_size,epochs,checkpoint,input_size,label,window,log_path,lr,l2,hidden_size
1.0798310404451144,0.8740881862022316,0.7615938401639397,4.428908574744361,0.0050526841619277195,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.539927e-05,1.333521e-06,844
0.9188856233859908,0.9133651960481549,0.8425724384732943,4.67170852702272,0.004327164328797753,2,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.154782e-03,1.333521e-07,604
0.9184947682149003,0.9081109550167492,0.8421005422218782,4.9900149469830835,0.0039684654436036495,3,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,4.869675e-04,2.371374e-06,964
0.9184947682149003,0.872208128810415,0.7715297349944378,5.337751726768349,0.006407358407722612,4,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,2.738420e-03,2.371374e-07,484
0.9184947682149003,0.6173984946813746,0.5344449876617291,77.82699629400592,0.057738087766176005,5,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,6.493816e-03,4.216965e-07,364
0.9184947682149003,0.8732828216470312,0.7585920962201852,4.173194374672415,0.003300225761428368,6,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,3.651741e-05,4.216965e-06,724
0.8554020411177532,0.9047401403202218,0.7908671935297796,4.01953575977278,0.0033516631746991574,7,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,2.053525e-04,7.498942e-06,244
0.8554020411177532,0.8821002814564765,0.773359583895402,4.310080280641006,0.004575496945041304,8,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,8.659643e-05,7.498942e-07,124
0.8554020411177532,0.8675915538351486,0.7564456257912798,4.346204135539581,0.004005012492555298,9,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,2.185722e-05,6.148704e-06,510
0.8554020411177532,0.8628458360425251,0.7605940180088128,4.734395716244733,0.0048555356105723846,10,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.735220e-05,3.166001e-06,540
0.8554020411177532,0.8584100610115588,0.753173770485804,4.4018128427230705,0.005702238797839967,11,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.968605e-05,3.005183e-06,528
0.8554020411177532,0.8600756290284604,0.7478704805327764,4.676404057450667,0.008092970405868571,12,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,1.318371e-05,6.651036e-06,427
0.8554020411177532,0.8811356407598688,0.7769921598544918,4.140284667644472,0.0039252195372847295,13,/home/zyguo/storage/LSTM_Exp/hord_LSTM/data,17,2,128,450,/home/zyguo/storage/LSTM_Exp/hord_LSTM/checkpoints,23,all,1,/home/zyguo/storage/LSTM_Exp/hord_LSTM/log,8.275698e-05,3.501603e-06,205
